osm_id,name,place,population,municipality,state,country,dist_to_corridor_km
3099581090,Colonia Víctor Manuel Santos,neighbourhood,,,,,0.12599542004703224
3375716004,La Tapona,village,1200,,,,2.475806464837929
3438354621,San Jose de Las Flores,hamlet,1000,,,,4.06210564173181
3447907999,Labor Vieja,hamlet,1000,,,,1.0228126366736172
3462298665,Cañada Grande,hamlet,,,,,4.986129198070162
3462522928,Milpitas,hamlet,150,,,,4.980823219340465
3462544372,Tanque de San Juan,hamlet,,,,,2.891245467768196
3462544793,San José de Canoas,hamlet,,,,,3.1903313536458926
3472527272,Solano,hamlet,600,,,,2.9252765392213047
3472529198,La Noria,village,1000,,,,3.023782733566945
3472531052,La Reforma,hamlet,900,,,,2.644341120089886
3472535693,Ojo de Agua de Solano,hamlet,1000,,,,2.5426702777960277
3485453488,Santa Catarina,town,,,,,0.25264591275829923
3501579690,La Escondida,hamlet,100,,,,2.825573298227356
3502040530,San Martin,village,1000,,,,4.441522124829774
3502041541,Tecomates,hamlet,500,,,,2.37558556266013
3502043302,San Pablo,hamlet,200,,,,2.80370353272791
3502044880,Las Adjuntas,hamlet,1000,,,,1.258367669450467
3502045722,Ciudad Fernández,town,32006,,,,1.1794996042479875
3502054895,Cieneguilla,village,1000,,,,3.362411047583458
3502055002,Chupaderos,hamlet,200,,,,2.4890226666799338
3511362162,La Reformita,hamlet,200,,,,2.0526374084213677
3511376848,San Isidro,hamlet,300,,,,0.5243679392349702
3518337398,San Jose del Terremoto,hamlet,950,,,,0.18906292131781
3627962011,Rancho Nuevo,hamlet,,,,,1.9169618133332433
3627962018,Tabla de la Cruz,neighbourhood,,,,,0.06248624579712503
3705049085,El Alamo,hamlet,,,,,2.7917717967412607
4078589307,Ejido Coyotes,hamlet,,,,,4.60343959965089
4079371486,La Pitaya,hamlet,,,,,0.0676021551498665
4313659741,Fraccionamiento Fibracel,neighbourhood,,,,,1.039412263270351
4313659742,Colonia Francisco Villa,neighbourhood,,,,,2.2368061604350062
4313659744,Fraccionamiento La Alhajita,neighbourhood,,,,,1.2502730622903
4313659745,Colonia Mary Tere,neighbourhood,,,,,3.961151534488411
4313659746,Colonia Misión de San Ángel,neighbourhood,,,,,0.05307770208988951
4313659747,Colonia Morelos y Pavón,neighbourhood,,,,,2.5675977157426764
4313659748,Colonia Palmasola,neighbourhood,,,,,2.465781596680287
4313659749,Colonia Rodríguez,neighbourhood,,,,,0.6704908462754016
4313659750,Colonia Santa María,neighbourhood,,,,,2.0848842078950627
4313659751,Colonia Santa Rosa,neighbourhood,,,,,2.0779704886983925
4313659752,Colonia Valle de Oriente,neighbourhood,,,,,2.484034978663909
4313659753,Colonia Olegario Vizcarra,neighbourhood,,,,,0.3562367195752343
4562328674,Valle de los Fantasmas,hamlet,136,,,,0.17718515258956938
5379103576,El Carpintero,hamlet,,,,,1.2272294637957564
5621789197,San Francisco,hamlet,375,,,,0.18776749925978242
5621789202,Las Cajas,hamlet,,,,,0.13077598725796205
5621789210,Las Rusias,hamlet,65,,,,0.11036966515204417
5621789211,Pozo,hamlet,,,,,1.0636124535805027
5987517167,Potrero del Carnero,hamlet,,,,,0.3506910274431648
5993844197,Abras del Corozo,hamlet,,,,,2.384965041386955
6075283545,El Capulín,hamlet,28,,,,3.781192317113403
6075283547,Los Llanitos,hamlet,31,,,,1.6911695858294085
6075283549,Kilómetro 58,hamlet,200,,,,3.4302706272290893
6075283550,Álvarez,hamlet,41,,,,2.287992795930086
6150596867,Arroyo Hondo,hamlet,,,,,3.7344880365227375
6150598563,Rincón de los Alicoches,hamlet,,,,,0.7187446673893745
6150598564,La Parada del Zarcido,hamlet,,,,,1.937845361079709
6150599539,Puerto de la Descubridora,hamlet,103,,,,2.8726881841764116
6150599541,El Durazno,hamlet,20,,,,3.1896988814774176
6150599925,Tinajillas,hamlet,,,,,1.3721443026774658
6150600428,Las Trojes,hamlet,,,,,0.03224436126922626
6150600432,Cerro los Caballos,hamlet,,,,,1.4614005583932699
6150600434,Las Aguilillas,hamlet,34,,,,0.6162523667580899
6150600874,La Calera,hamlet,,,,,4.971358687342118
6186345843,Altamira,hamlet,61,,,,0.10868620811309578
6186345844,La Cardona,hamlet,69,,,,2.828173830857193
6186345848,Los Matías,hamlet,81,,,,1.3171365627241087
6186345849,La Sierra,hamlet,4,,,,0.07303959801305938
6186345850,San Cayetano,hamlet,75,,,,3.907947797397331
6186345853,Piedra Agujereada,hamlet,1,,,,3.593780175671606
6186345859,Mezquitalillo,hamlet,179,,,,3.7254629131933594
6186345860,Agua Blanca,hamlet,63,,,,0.477832392591046
6223284355,Joyas del Aguaje,neighbourhood,,,,,4.932255155889508
6223284361,El Ranchito,neighbourhood,,,,,4.657747456187687
6223284376,Palma China,neighbourhood,,,,,4.58385674791636
6223515348,Casas Blancas,hamlet,,,,,1.7469079837785
6223515349,Independencia,hamlet,,,,,2.3021310283318805
6223515353,Corral de Palmas,hamlet,,,,,0.6431755846393765
6223515355,Ranchito de los Rivera,hamlet,,,,,1.2262083792548375
6223515356,Trituradora de Mármol,locality,,,,,1.1613744211076031
6223515372,Rincón de Santa Eduviges,hamlet,,,,,2.4925626924726254
6223515381,La Puerta del Arbolito,locality,,,,,2.4923659830237237
6223518885,San José de Gómez,hamlet,,,,,2.234401341905832
6223518894,Derramadero,hamlet,,,,,2.3348637034885127
6223518899,Las Trojes,hamlet,,,,,3.758454333475738
6223518918,Plan de San José,hamlet,,,,,2.227726440928603
6223518922,El Llano de Santa Isabel,hamlet,,,,,0.4464961287769989
6223518923,Santo Domingo,hamlet,,,,,0.49636372108009186
6223518933,La Estancia,hamlet,,,,,2.1732434245518037
6223518937,Xoconoxtle,hamlet,,,,,0.08910271463225913
6223518938,Paso Colorado,hamlet,,,,,4.861167670642341
6223518943,Los Terreros,hamlet,,,,,3.4926075963779626
6223518948,Emiliano Zapata (El Tepozán),hamlet,,,,,0.9964107152557757
6239084348,Feria Nacional Potosina,locality,,,,,3.963499052674358
6301702325,Pujal Coy,town,3346,,,,2.3153301372864794
6306665051,Tortugas,village,413,,,,2.6754955274952685
6310674554,El Refugio,village,,,,,1.2716676737502715
6897445867,Copalitos,hamlet,,,,,3.828264672547581
6897445868,El Piruche,hamlet,,,,,1.5182366093092703
6897445869,Vicente Guerrero,hamlet,,,,,0.25840191400450135
7332717730,Santa Anita,hamlet,,,,,0.23861579948217793
7332717731,Luis Gambino Heredia,hamlet,,,,,0.11362238828285037
7474522654,Francisco Villa,hamlet,,,,,0.05864083480586057
7474605057,Estación Azúa,hamlet,,,,,3.8794937102421816
7475764241,Casas Blancas,hamlet,,,,,0.06906558874990297
7477214954,El Centinela,hamlet,,,,,0.1777901800085112
7477284981,El Palmar,hamlet,,,,,3.6664267636721917
7477284982,La Rosita,hamlet,,,,,0.03930652596029718
7479860055,Antiguo Tamuín,hamlet,,,,,1.2835778170001608
7625821408,Camarones,hamlet,,,,,4.264691388774967
7625921559,El Sauz,hamlet,,,,,0.05689682205794946
7625926707,Los Remedios,hamlet,,,,,4.467628190389032
7632981233,El Abra,hamlet,,,,,0.03926225201665135
7632993859,San Felipe,hamlet,,,,,0.03571484661897754
7633770489,La Fortaleza,hamlet,,,,,0.15447866678041555
7633770539,El Aserradero,hamlet,,,,,3.3321393033056452
7636178545,Ejido San Mateo,hamlet,,,,,4.9074256626516926
7640516667,El Pantano,hamlet,,,,,0.06050650122081045
7640516694,Zocohuite,hamlet,,,,,1.5444937815143547
7643912481,Los Otates,hamlet,,,,,3.2044328332439473
7649776886,Puerto de Guaymas,hamlet,,,,,2.970905958826213
7649814770,San Dieguito,hamlet,,,,,4.975232313776961
7650832297,Campamento Alto,hamlet,,,,,0.8991478679600442
7650832786,Cabezas,hamlet,,,,,4.51594149684677
7658556228,El Jabalí,hamlet,,,,,2.1684949508249938
7658556358,Rancho Nuevo,hamlet,,,,,0.058331849862268664
7658764058,El Clarín,hamlet,,,,,0.043829096788115446
7660718331,San Jerónimo,hamlet,,,,,4.420262756253878
7660718333,La Vieja,hamlet,,,,,3.1170601358698082
7660718362,La Palmita,hamlet,,,,,0.07511130236639726
7660718370,La Mohonera,hamlet,,,,,0.0509311185755795
7660718642,Cuesta Blanca,hamlet,,,,,2.205058478164269
7660718643,Puerto Verde,hamlet,,,,,0.09705489910585095
7660718776,El Sabinito,hamlet,,,,,1.9566942828085523
7674366008,La Nueva Reforma,hamlet,,,,,4.69100943864992
7674366009,La Palma,hamlet,,,,,4.502858518997066
7674583886,Tierras Coloradas,hamlet,,,,,1.1089048952804046
7677172514,Entronque Canoas,hamlet,,,,,0.08476922410269926
7677203915,Puertecitos,hamlet,,,,,4.30606546789538
7677204172,Laguna del Saucillo,hamlet,,,,,0.5776892552511512
7677346066,Tortugas,hamlet,,,,,2.6593964506536323
7677346143,Nogales,hamlet,,,,,0.21277563623459006
