osm_id,name,place,dist_to_co
7556378659,Colonia Teresa Peñafiel,hamlet,2.172625970640724
7556378660,Fraccionamiento Azahares del Naranjo,hamlet,1.661266984281777
7556378661,Colonia Ampliación Emiliano Zapata II,hamlet,1.1616835465547117
7556378662,Colonia Ampliación Emiliano Zapata,hamlet,1.2520936451550204
7556378663,Colonia Emiliano Zapata,hamlet,1.6967085854867963
7556378664,Colonia Progreso,hamlet,1.7914164821134884
7556378665,Colonia 20 de Noviembre,hamlet,1.3515042425113615
7556378666,Colonia Pozo 4,hamlet,1.493258403399067
7556378668,Colonia Los Mangos (Posesionarios),hamlet,0.9664218452520222
7556378669,Colonia Cuauhtémoc,hamlet,1.0703501499716852
7556378670,Colonia Manantiales,hamlet,1.0094842910049737
7556378671,Colonia Mirador,hamlet,1.2251872899396279
7556378672,Colonia 10 de Abril,hamlet,0.7779053671960374
7556378673,Colonia Ampliación 10 de Abril,hamlet,0.8439007865396776
7556378674,Colonia Lomas de Plata,hamlet,1.105020127905555
7556378675,Colonia Anáhuac,hamlet,1.3549312724109306
7556378676,Colonia Las Huastecas,hamlet,0.3231958011150424
7556378677,Colonia Unidad Deportiva,hamlet,0.7026899619160863
7556378678,Colonia Unidad y Trabajo,hamlet,0.8540888645835706
7556378679,Colonia Isabel Contreras,hamlet,1.3468580125717846
7556378680,Colonia Benito Juárez,hamlet,1.5127725026841217
7556378681,Colonia Doctores,hamlet,1.5996053257881098
7556378682,Colonia Lázaro Cárdenas,hamlet,1.824851995558991
7556378683,Colonia Benito Juárez,hamlet,2.8704204296688434
7556378684,Colonia Tajin,hamlet,2.483252605037074
7556394085,Colonia Obrera,hamlet,2.3042527325832403
7556394086,Colonia Cardenales,hamlet,1.8887115062456543
7556394087,Colonia El Batán,hamlet,2.1951845364299376
7556394088,Colonia Corpus Cristi,hamlet,2.0832130060865754
7556394089,Colonia Ampliación Adolfo López Mateos,hamlet,1.9014530520833242
7556394090,Colonia Jardines,hamlet,1.7421950982309318
7556394091,Colonia Adolfo López Mateos,hamlet,1.7232263602888291
7556394092,Colonia Miguel Hidalgo,hamlet,1.5395478384629067
7556394093,Colonia Valentín Gómez Farías,hamlet,1.372544484170623
7559820240,Colonia Obras Sociales,hamlet,0.21626485263921186
7559820241,Sector Cuatro,hamlet,0.14720974579178686
7559820242,Sector Uno,hamlet,0.6765384004281086
7559820243,Sector Dos,hamlet,0.22819127591119442
7559820244,Sector Tres,hamlet,0.07485075997550436
7559820245,Sector Cinco,hamlet,0.33413929586457863
7559820246,Colonia FREDEPO,hamlet,0.37086634365471666
7559820247,Sector México,hamlet,0.188700849143334
7559820248,Sector Ceiba,hamlet,1.027524565857076
7559820249,Colonia Santa Isabel,hamlet,0.36310430994037934
7559820250,Colonia Dirección de Caminos,hamlet,0.06606883386036633
7559820251,Colonia Miguel Hidalgo y Costilla,hamlet,0.4423624589891556
7559820252,Colonia Nuevos Proyectos,hamlet,0.3439723160113463
7559820253,Colonia Ampliación Morelos,hamlet,0.7948626040056882
7559820254,Colonia Ricardo Flores Magón,hamlet,0.35745588416215923
7559820255,Colonia Tajín,hamlet,0.2072294837137344
7559820256,Colonia Obrera,hamlet,0.2364105101327352
7559820257,Colonia Laredo,hamlet,0.28941498229566576
7559820258,Colonia Francisco I. Madero,hamlet,0.8167765156143681
7559820259,Colonia Chapultepec,hamlet,1.0586666290472881
7559820260,Colonia La Ceiba,hamlet,3.0879797665184117
7559820261,Colonia Las Vegas,hamlet,3.4383588442597746
7559820262,Colonia Nuevo Progreso,hamlet,2.4833179654869615
7559820263,Colonia Cazones,hamlet,1.6905194529100356
7559820264,Colonia Benito Juárez,hamlet,1.0012824624388372
7559820265,Fraccionamiento La Floresta,hamlet,1.1198849472976022
7559820266,Colonia 27 de Septiembre,hamlet,0.4343966892927096
7559820267,Colonia Morelos,hamlet,0.3658997322729535
7559820268,Colonia Las Granjas,hamlet,0.6198963872873499
7559820269,Colonia Ignacio de la Llave,hamlet,0.2636799402993144
7559820270,Colonia Palma Sola,hamlet,0.31105236903429345
7559820271,Colonia México,hamlet,1.6489791522068595
7559820272,Colonia Magisterio,hamlet,1.760264543371637
7559820273,Fraccionamiento Palmas,hamlet,2.0345367978778928
7559820274,Colonia Lázaro Cárdenas,hamlet,2.461994760458582
7559820275,Colonia Independencia,hamlet,3.2557463207883455
7559820276,Unidad Habitacional Infonavit Poza de Cuero,hamlet,3.7306454794222454
7559820277,Unidad Habitacional Infonavit Las Gaviotas,hamlet,3.4633299152494903
7559820278,Colonia La Rueda,hamlet,3.8859834587154696
7559820279,Colonia La Primavera,hamlet,4.888847331903193
7559820281,Unidad Habitacional Círculo Michoacano,hamlet,3.9529612836700054
7559820282,Colonia Reforma,hamlet,3.7852882259077827
7559820283,Colonia Santa Emilia,hamlet,3.2804835945000836
7559820284,Colonia Manuel Ávila Camacho,hamlet,2.8028070929116025
7559887585,Colonia Cerro del Mesón,hamlet,4.919838340168251
7559887586,Colonia Lealtad Institucional,hamlet,4.657057298326348
7559887587,Colonia La Joya,hamlet,4.56486692378635
7559887588,Colonia Fraternidad Antorchista,hamlet,4.478826543963642
7559887589,Colonia Loma de Las Cruces,hamlet,4.403416731619642
7559887590,Colonia Cristo Rey,hamlet,4.746168554326201
7559887591,Colonia Mecánicos de Piso,hamlet,4.235203359284249
7559887592,Colonia Prensa Nacional,hamlet,4.610981678702014
7559887593,Colonia Los Sauces,hamlet,3.785505514157356
7559887594,Colonia Poza de Cuero,hamlet,3.6785737849800637
7559887595,Colonia Nacional,hamlet,3.4935485290509516
7559887596,Colonia Sector Popular,hamlet,3.4544103544507303
7559887597,Colonia El Mirador,hamlet,3.6851554110386893
7559887598,Colonia 10 de Mayo,hamlet,3.907886694208714
7559887599,Fraccionamiento Arroyo del Mollejón,hamlet,3.6831811122703386
7559887600,Fraccionamiento Kana,hamlet,3.2919930611986583
7559887601,Colonia Reyes Heroles,hamlet,3.4158271265837783
7559887602,Fraccionamiento Los Mangos,hamlet,2.8771509061393625
7559887603,Colonia Santa Fe,hamlet,2.820656677578065
7559887604,Fraccionamiento Arroyo del Maiz,hamlet,2.8101311661167925
7559887605,Colonia Ampliación Parcela 14,hamlet,2.1486322585807653
7559887606,Colonia Técnicos y Profesionistas,hamlet,2.243988191193799
7559887607,Colonia Parcela 14 (5 de Mayo Nueva),hamlet,1.7199373914309908
7559887608,Colonia Ampliación Insurgentes,hamlet,1.594704545772362
7559887609,Colonia Heriberto Jara Corona,hamlet,0.9885864759961998
7559887610,Fraccionamiento Bellavista,hamlet,1.308964146582543
7559887611,Colonia Azteca,hamlet,1.0108018269364025
7559887612,Fraccionamiento Constituyentes,hamlet,0.9910915707110145
7559887613,Colonia Colinas del Sol,hamlet,0.9349775000085967
7559887614,Colonia Yanga,hamlet,1.2408968162806273
7559887615,Fraccionamiento Tepeyac,hamlet,1.5313262847873934
7559887616,Colonia Tepeyac,hamlet,1.8199270348204453
7559887617,Colonia Ejido Arroyo del Maiz,hamlet,2.4231155853910473
7559887618,Residencial Magnolias,hamlet,2.717910848624763
7559887619,Fraccionamiento Privada Las Arboledas,hamlet,2.7460700004605982
7559887620,Residencial La Ceiba,hamlet,2.7864900869939846
7559887621,Residencial Bosques de Santa Elena,hamlet,2.558448795643967
7559887622,Fraccionamiento Valdivia,hamlet,2.2548420813175114
7559887623,Colonia Santa Elena,hamlet,2.1328495601410786
7559887624,Fraccionamiento San Román,hamlet,1.7395095156979958
7559887625,Fraccionamiento Santa Regina,hamlet,2.0569653428005985
7559887626,Colonia 5 de Febrero,hamlet,0.9017446301448
7559887627,Colonia Agustín Lara,hamlet,1.0021631467705874
7559887628,Fraccionamiento Heriberto Kehoe Vincent,hamlet,1.16823709485396
7559887629,Fraccionamiento Residencial La Ilusión,hamlet,0.6154567082434822
7559887630,Unidad Habitacional Militar,hamlet,0.12335270812344999
7559887631,Fraccionamiento Aviación,hamlet,0.2972602634904749
7559887632,Colonia Veracruz,hamlet,0.5024614626307203
7559887633,Colonia Aviación Vieja,hamlet,0.28373657961499105
7559887634,Colonia Tamaulipas,hamlet,0.08523048514365873
7559887635,Colonia Rafael Hernández Ochoa,hamlet,1.4954326796389676
7559887636,Colonia Emiliano Zapata,hamlet,1.328956212691191
7559887637,Colonia Libertad,hamlet,1.122698394422561
7559887638,Colonia Insurgentes,hamlet,1.2776168736860933
7559887639,Colonia Ignacio Zaragoza,hamlet,0.8581777409104699
7559887640,Fraccionamiento Bella Vista 2,hamlet,0.9766350483154411
7559887641,Residencial Escenaria,hamlet,1.053705873284859
7559887642,Colonia Francisco Sarabia,hamlet,0.595302531992152
7559887643,Colonia Las Valentinas,hamlet,0.4457402942048174
7559887644,Colonia Anáhuac,hamlet,0.30481582946794855
7559887645,Colonia Petromex,hamlet,0.2651310394961662
7559887646,Colonia Petrolera,hamlet,0.20171791615758383
7559887647,Colonia Óscar Torres Pancardo,hamlet,0.35483771020004284
7559887648,Colonia Las Ánimas,hamlet,0.20433876850789412
7559887649,Colonia Fernando Gutiérrez Barios,hamlet,1.0090010968700858
7559887650,Colonia del Policía,hamlet,0.7164423519396432
7559887651,Fraccionamiento 18 de Marzo,hamlet,0.09184281769120607
